name,location,category,tags
표갤러리,용산구,2.0,#문화공간#문화시설#예술공간#표갤러리
롤링홀,마포구,2.0,#공연#문화공간#문화시설#복합문화공간#열린문화공간#예술인#홍대데이트
학고재,종로구,2.0,#문화시설#수도권#전시#학고재
박영덕화랑,강남구,2.0,#문화시설#박영덕화랑#수도권#전시
갤러리 인데코,강남구,2.0,#갤러리인데코#문화공간#문화시설#예술공간
갤러리 피치,강남구,2.0,#갤러리피치#문화공간#문화시설#예술공간
aA 디자인 뮤지엄,마포구,2.0,#aA디자인뮤지엄#가구전시#문화시설#문화예술공간#쇼룸#전시관
나화랑,종로구,2.0,#문화공간#문화시설#문화예술#미술품#복합문화공간#열린문화공간
한원미술관,서초구,2.0,#문화공간#문화시설#문화예술#미술품#복합문화공간#열린문화공간
긱 라이브하우스,마포구,2.0,#긱라이브하우스#라이브클럽#문화시설#서울여행
아트센터 K,종로구,2.0,#공연#문화공간#문화시설#문화예술#복합문화공간#연극#연극단#연인과함께
이목화랑,종로구,2.0,#문화시설#문화예술#미술품#복합문화공간#열린문화공간#전시#전시작품
예화랑,강남구,2.0,#문화시설#문화예술공간#연인과 함께#예화랑#친구와 함께
암사어린이극장,강동구,2.0,#나들이#문화시설#아이와 함께#암사어린이극장#어린이극장
서울 아이스뮤지엄,마포구,2.0,#가족과함께#남녀노소#문화시설#사진찍기좋은곳#사진촬영명소#아이와함께
사가정공원,중랑구,2.0,#걷기길#관광지#나들이#문화시설#사가정공원#산책길#산책하기#산책하기좋은곳
간송미술관(서울 보화각),중구,2.0,#가족과함께#문화공간#문화시설#문화예술#문화예술공간#복합문화공간
천호공원,강동구,2.0,#공원#관광지#근린공원#문화시설#산책길#산책코스#산책하기#산책하기좋은곳
아트 스페이스 풀,종로구,2.0,#문화시설#미술관#아트스페이스풀#전시관#친구와 함께
갤러리 미즈,종로구,2.0,#갤러리미즈#문화시설#미술관#실내데이트#전시관
래미안 갤러리,송파구,2.0,#건축여행#데이트코스#래미안갤러리#문화공간#문화시설#복합문화공간
서울천년타임캡슐광장,중구,2.0,#문화시설#산책길#산책하기#산책하기좋은곳#서울근교여행#서울새천년타임캡슐
광나루안전체험관,광진구,2.0,#광나루안전체험관#문화시설#사계절#수도권#아이와함께#이색체험
두산갤러리,종로구,2.0,#기획전시#나홀로여행#두산갤러리#문화공간#문화시설#문화예술#미술관
조수정 한지그림 갤러리,강남구,2.0,#데이트코스#문화시설#미술관#사계절#수도권#아이와함께#연인과함께
팔레 드 서울,종로구,2.0,#나홀로여행#데이트코스#문화공간#문화시설#복합문화공간#사계절
이화웰컴센터,서대문구,2.0,#문화시설#복합문화공간#사계절#수도권#여름방학가볼만한곳#열린문화공간
서울 홍대 러브뮤지엄,마포구,2.0,#남녀노소#데이트장소추천#문화공간#문화시설#복합문화공간#사진찍기
서울에너지드림센터,마포구,2.0,#가족체험여행#교육여행#교육프로그램#단체관광#문화시설#미세먼지_피하는_실내여행
박물관은 살아있다(인사동점),종로구,2.0,#데이트코스#도심여행#문화시설#박물관은살아있다#사계절#사진찍기
세계골프역사박물관,강남구,2.0,#나홀로여행#문화시설#뮤지엄&미술관#사계절#세계골프역사박물관
마리아칼라스홀,강남구,2.0,#데이트코스#도심여행#마리아칼라스홀#문화공간#문화시설#복합문화공간
서울상상나라,광진구,2.0,#문화시설#사계절#서울상상나라#아이와함께#여름방학가볼만한곳#이색체험
피규어뮤지엄W,강남구,2.0,#가족과함께#남녀노소#문화시설#아이가_좋아하는_여행#아이와함께
한국종합무역센터(코엑스),강남구,2.0,#가족여행#데이트코스#도심여행#먹거리#문화시설#복합문화공간#수도권
더페이지갤러리,성동구,2.0,#남녀노소#문화공간#문화시설#문화예술공간#문화예술창작공간#미술
코리아나 화장박물관,강남구,2.0,#교육프로그램#남녀노소#문화시설#박물관#수도권#연인과함께#이색전시
보나장신구박물관,종로구,2.0,#가족과함께#공예품#관광지#머리장식#문화공간#문화시설#박물관
서울약령시 한의약박물관,동대문구,2.0,#가족과함께#건강여행#남녀노소#문화시설#한방약#한방약초#한방의료
숙명여자대학교 정영양자수박물관(서울),용산구,2.0,#문화시설#박물관#수도권#숙명여자대학교#역사속으로#역사이야기
갤러리조은,용산구,2.0,#갤러리#문화공간#문화시설#문화예술#문화예술공간#문화예술활동
우리옛돌박물관,성북구,2.0,#가족과함께#문화시설#박물관#수도권#아이와함께#야외전시#역사속으로
백악미술관,종로구,2.0,#관광지#문화시설
북촌박물관,종로구,2.0,#가족과함께#고미술품#공예품#문화시설#박물관#북촌#서울시#아이와함께
송파여성문화회관,송파구,2.0,#무장애#문화공간#문화시설#복합문화공간#서울시#송파구#여성문화
송아트갤러리,서초구,2.0,#도심여행#문화시설#문화예술#문화예술활동#미술관#복합문화공간
갤러리위,강남구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#문화예술활동
흰물결아트센터,서초구,2.0,#공연장#남녀노소#문화공간#문화시설#복합문화공간#연인과함께#열린문화공간
aT센터(에이티센터),서초구,2.0,#at센터#남녀노소#문화공간#문화시설#복합문화공간#에이티센터#열린문화공간
서울무역전시컨벤션센터(SETEC),강남구,2.0,#setec#남녀노소#문화공간#문화시설#복합문화공간#서울무역전시컨벤션센터
이리자 한복전시관,종로구,2.0,#교과서속으로#문화시설#수도권#실내여행지#아이와함께#예술#이리자한복전시관
홍대 비보이 전용극장,마포구,2.0,#공연관람#문화공간#문화공연#문화시설#복합문화공간#상설공연#연인과함께
갤러리3안,종로구,2.0,#갤러리3안#나홀로여행#도심여행#문화시설#문화예술공간#문화예술활동
경기여고 경운박물관(서울),강남구,2.0,#문화시설#복합문화공간#산청세계전통의약엑스포#아이와함께#역사공부
우석뮤지엄,서대문구,2.0,#기획전시#문화시설#문화예술#문화예술활동#예술공간#예술창작#예술프로그램
탄허기념박물관,강남구,2.0,#가족과함께#교육여행#교육프로그램#남녀노소#문화시설#불교#불교문화
서울아트센터 공평갤러리,종로구,2.0,#공평갤러리#도심여행#문화시설#문화예술#미술관#복합문화공간#서울아트센터
백암아트홀,강남구,2.0,#공연관람#기획공연#나홀로여행#남녀노소#도심여행#문화공간#문화시설
KT&G 상상마당(홍대),마포구,2.0,#KT&G상상마당#나홀로여행#도심여행#문화시설#문화예술#복합문화공간
주한중국문화원,종로구,2.0,#문화시설#복합문화공간#열린문화공간#주한중국문화원
유즈패밀리,종로구,2.0,#가족과함께#근대한옥#문화시설#문화체험#수도권#아이와함께#유즈패밀리
이스탄불문화원,강남구,2.0,#문화시설#문화적교류#이스탄불문화원#터키
국기원(세계태권도본부),강남구,2.0,#공연/전시#남녀노소#문화시설#전시공연#전통&역사#전통무예#전통문화공연
포니정홀,강남구,2.0,#공연#남녀노소#문화공간#문화시설#문화예술#복합문화공간#수도권
명동난타극장,중구,2.0,#가족여행#공연장#기획공연#남녀노소#명동난타극장#문화시설#문화예술
샘터화랑,서초구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간
김리아 갤러리,강남구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간
갤러리 M,종로구,2.0,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간
본화랑,종로구,2.0,#문화공간#문화시설#문화예술#문화예술공간#미술인#미술작품#복합문화공간
호림아트센터(호림박물관 신사분관),강남구,2.0,#나홀로여행#남녀노소#문화공간#문화시설#문화예술#문화예술공간
학전블루 소극장,종로구,2.0,#기획공연#남녀노소#문화시설#소극장#연인과함께#이색체험#종로가볼만한곳
쉼박물관,종로구,2.0,#기획전시#문화공간#문화시설#박물관#복합문화공간#상설전시#소장품
겸재정선미술관,강서구,2.0,#겨울방학가볼만한곳#겸재정선미술관#당일치기여행#문화시설#문화예술
씽크씽크미술관,강남구,2.0,#겨울방학가볼만한곳#당일치기여행#문화시설#문화예술#미술관#씽크씽크미술관
아프리카미술관,종로구,2.0,#남녀노소#문화시설#문화예술#미세먼지_피하는_실내여행#복합문화공간
윤스칼라,마포구,2.0,#남녀노소#드라마#문화시설#상설전시#수도권#연인과함께#윤스칼라
청원산방,종로구,2.0,#가족과함께#공연/전시#공예체험#공예품#문화공간#문화시설#아이와함께
신촌문화발전소,서대문구,2.0,#가족과함께#공연장#문화시설#문화예술활동#복합문화#복합문화공간
오동근린공원,강북구,2.0,#관광지#근린공원#문화시설#산책길#산책코스#산책하기#산책하기좋은곳
선농단역사문화관(서울),동대문구,2.0,#문화시설#서울#선농단역사문화관#아이와 함께#전통&역사문화체험
양천나눔누리센터,양천구,2.0,#관광지#남녀노소#문화시설#문화프로그램#복합문화공간#복합문화시설
블루스퀘어,용산구,2.0,#데이트코스#문화시설#문화행사#블루스퀘어#사계절#상설공연#수도권
밀알미술관,강남구,2.0,#남녀노소#데이트코스#도심여행#무더위_피해_실내여행#문화시설#미술관
한미사진미술관,송파구,2.0,#당일치기여행#데이트코스#도심여행#문화공간#문화시설#미술관#미술작품
푸드뱅크마켓 신월점&50스타트센터,양천구,2.0,#문화복지향상#문화시설#복합문화공간#복합문화시설#상담#열린문화공간
파리공원,양천구,2.0,#걷기길#관광지#나들이#문화시설#서울도심여행#아이와함께#연인과함께
롯데월드 아쿠아리움,송파구,2.0,#가족과함께#롯데월드#롯데월드아쿠아리움#문화시설#미세먼지_피하는_실내여행
종이나라박물관,중구,2.0,#나들이#단체관람#도심여행#문화시설#박물관#실내여행지#아이와함께
갤러리 S.P,강남구,2.0,#도자기#문화공간#문화시설#복합문화공간#열린문화공간#조각#조각품
주한영국문화원,중구,2.0,#다문화#문화시설#문화행사#수도권#주한영국문화원#체험학습
삼청각,성북구,2.0,#가족여행#문화시설#사계절#삼청각#수도권#아이와함께#이색체험
주한독일문화원,용산구,2.0,#교과서속여행#문화시설#문화행사#사계절#수도권#실내여행지#아이와함께
주한이탈리아문화원,용산구,2.0,#교과서속여행#도서관#문화시설#문화행사#사계절#수도권#실내여행지
동작문화원,동작구,2.0,#공연장#교과서속여행#동작문화원#문화시설#수도권#아이와함께#연인과함께
금천문화원,금천구,2.0,#금천문화원#문화시설#복합문화공간#열린문화공간
관악문화원,관악구,2.0,#관악문화원#문화강좌#문화시설#복합문화공간#열린문화공간
강동문화원,강동구,2.0,#강동문화원#문화강좌#문화시설#복합문화공간#열린문화공간
마포문화원,마포구,2.0,#마포문화원#문화시설#복합문화공간#열린문화공간#친구와 함께
양천문화원,양천구,2.0,#문화강좌#문화시설#복합문화공간#양천문화원#열린문화공간
샤롯데씨어터,송파구,2.0,#가족여행#데이트코스#도심여행#문화시설#사계절#상설공연#샤롯데씨어터
라트어린이극장,강남구,2.0,#나들이#도심여행#라트어린이극장#문화시설#아이와함께#어린이날가볼만한곳
강북문화원,강북구,2.0,#강북문화원#문화시설
(주) 교보문고,종로구,2.0,#관광지#교보문고#도서관#도심여행#문화시설#문화행사#사계절#수도권
이화여대 자연사박물관,서대문구,2.0,#관광지#교과서속여행#문화시설#박물관#수도권#아이와함께#이화여대자연사박물관
문화일보홀,중구,2.0,#관광지#데이트코스#문화시설#문화일보홀#뮤지컬#상설공연#아이와함께
홍대난타전용관,마포구,2.0,#가족여행#관광지#도심여행#문화시설#문화행사#사계절#수도권#실내여행지
일민미술관,종로구,2.0,#관광지#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께
예술의전당,서초구,2.0,#가족여행#공연장#관광지#나들이#데이트코스#문화시설#수도권#실내여행지
MoA 서울대학교미술관,관악구,2.0,#가족여행#관광지#문화시설#미술관#서울대학교미술관#수도권#실내여행지
사비나미술관,종로구,2.0,#관광지#기획전시#단체관람#도심여행#문화시설#미술관#사비나미술관
카이스 갤러리,강남구,2.0,#가족여행#관광지#기획전시#나들이#데이트코스#도심여행#문화시설
호림박물관,관악구,2.0,#관광지#나들이#문화시설#박물관#수도권#실내여행지#아이와함께
이화여자대학교박물관,서대문구,2.0,#관광지#무료관람#문화시설#박물관#사계절#수도권#실내여행지#아이와함께
소마미술관,송파구,2.0,#가족여행#관광지#문화시설#미술관#사계절#소마미술관#수도권#예술
몽촌역사관,송파구,2.0,#관광지#도심여행#몽촌역사관#무료관람#문화시설#박물관#수도권
모차르트 콘서트홀,서초구,2.0,#가족여행#관광지#단체관람#도심여행#모차르트콘서트홀#문화시설
영산아트홀,영등포구,2.0,#공연장#관광지#데이트코스#문화시설#상설공연#수도권#아이와함께
아르코예술극장,종로구,2.0,#공연장#관광지#데이트코스#문화시설#상설공연#아르코예술극장#아이와함께
양화진홀 전시관,마포구,2.0,#가족여행#관광지#교과서속여행#근대문화유산#문화시설#사계절#수도권
서울특별시교육청 과학전시관 (남산분관),중구,2.0,#관광지#교과서속여행#문화시설#사계절#서울특별시과학전시관남산분관
국립극장,중구,2.0,#공연장#관광지#국립극장#데이트코스#문화시설#상설공연#아이와함께
동국대학교 박물관,중구,2.0,#관광지#교과서속여행#동국대학교박물관#문화시설#박물관#수도권
허준박물관,강서구,2.0,#관광지#교과서속여행#도심여행#문화시설#박물관#아이와함께#전통&역사문화체험
서울특별시교육청 노원평생학습관,노원구,2.0,#관광지#문화시설
강남문화원,강남구,2.0,#관광지#문화시설
건국대학교 상허기념도서관,광진구,2.0,#관광지#문화시설
한국천주교순교자박물관,마포구,2.0,#관광지#나홀로여행#문화시설#박물관#수도권#실내여행지#이색체험
신문박물관,종로구,2.0,#가족여행#관광지#교과서속여행#도심여행#문화시설#박물관#신문박물관
성북문화원,성북구,2.0,#관광지#무장애#문화시설#문화원#서울시#성북구#전통문화#지역문화
서울강서문화원,강서구,2.0,#강서구#관광지#무장애#문화보존#문화시설#문화원#문화행사#서울시
갤러리 라메르,종로구,2.0,#갤러리라메르#관광지#나홀로여행#데이트코스#도심여행#문화시설
외교사료관,서초구,2.0,#관광지#교과서속여행#문화시설#수도권#아이와함께#외교사료관#이색체험
서울대학교 규장각,관악구,2.0,#관광지#문화시설#서울대학교규장각#수도권#실내여행지#아이와함께
서울특별시교육청 과학전시관,관악구,2.0,#관광지#교과서속여행#문화시설#사계절#서울특별시과학전시관#수도권
한전아트센터 갤러리,서초구,2.0,#관광지#데이트코스#문화시설#미술관#수도권#아이와함께#예술#전시관
박을복자수박물관,강북구,2.0,#관광지#교과서속여행#문화시설#박물관#박을복자수박물관#수도권
더케이아트홀,서초구,2.0,#가족여행#관광지#더케이아트홀#문화시설#문화행사#사계절#상설공연
한국자수박물관,강남구,2.0,#관광지#나들이#문화시설#박물관#수도권#아이와함께#예술#전시관
경희대학교 자연사박물관,동대문구,2.0,#경희대학교자연사박물관#관광지#교과서속여행#문화시설#박물관#수도권
덕성여자대학교박물관,도봉구,2.0,#관광지#교과서속여행#덕성여자대학교박물관#문화시설#박물관#수도권
위니아트(건국대학교 새천년관 대공연장),광진구,2.0,#건국대학교대공연장#공연장#관광지#데이트코스#문화생활#문화시설
중랑문화원,중랑구,2.0,#관광지#문화시설#문화행사#복합문화공간#아이와함께#연인과함께
송파문화원,송파구,2.0,#관광지#문화시설
LG아트센터,강남구,2.0,#LG아트센터#관광지#데이트코스#문화시설#복합문화공간#상설공연
노원문화원,노원구,2.0,#관광지#문화시설
성동문화원,성동구,2.0,#관광지#문화시설
광진문화원,광진구,2.0,#관광지#문화시설
관세박물관,강남구,2.0,#관광지#관세박물관#문화시설#박물관#수도권#아이와함께#이색체험
대학로예술극장,종로구,2.0,#가족여행#관광지#대학로예술극장#데이트코스#문화시설#사계절#상설공연
세라믹 팔레스 홀,강남구,2.0,#가족여행#관광지#도심여행#문화시설#세라믹팔레스홀#실내여행지
갤러리 시몬,종로구,2.0,#갤러리시몬#관광지#데이트코스#문화시설#미술관#수도권#실내여행지
경인미술관,종로구,2.0,#경인미술관#관광지#데이트코스#문화시설#미술관#수도권#아이와함께
전기박물관,서초구,2.0,#관광지#교과서속여행#문화시설#박물관#수도권#아이와함께#전기박물관
포스코미술관,강남구,2.0,#관광지#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께
이스라엘문화원,서초구,2.0,#관광지#교과서속여행#문화시설#문화행사#사계절#수도권#실내여행지
주한 프랑스문화원,중구,2.0,#관광지#교과서속여행#도서관#문화시설#문화행사#사계절#수도권
한전아트센터 공연장,서초구,2.0,#가족여행#관광지#단체관람#문화시설#아이와함께#연인과함께#예술
나루아트센터,광진구,2.0,#가족여행#관광지#나루아트센터#문화시설#문화행사#복합문화공간
상명대학교 박물관,종로구,2.0,#관광지#교과서속여행#문화시설#박물관#상명대학교박물관#수도권
한양대학교박물관,성동구,2.0,#관광지#교과서속여행#문화시설#박물관#수도권#아이와함께#전시관
아트홀 봄,동작구,2.0,#공연#관광지#문화공간#문화시설#복합문화공간#사계절#수도권#아트홀봄
동덕여자대학교 박물관,성북구,2.0,#관광지#교과서속여행#동덕여자대학교박물관#문화시설#박물관#사계절
풋볼 팬타지움,마포구,2.0,#VR체험#관광지#문화시설#박물관#복합레저스포츠#실내놀이터#아이와함께
롯데월드 민속박물관,송파구,2.0,#관광지#나들이#놀이동산&테마파크#데이트코스#롯데월드#롯데월드민속박물관
롯데월드 가든스테이지,송파구,2.0,#공연장#관광지#나들이#놀이공원&테마파크#데이트코스#롯데월드가든스테이지
서울 중구문화원,중구,2.0,#관광지#문화시설#문화원#문화행사#서울중구문화원#수도권
전쟁과여성인권박물관,마포구,2.0,#관광지#문화시설#박물관#수도권#아이와함께#아픈과거#역사속#역사속으로
토탈미술관,종로구,2.0,#관광지#데이트코스#문화시설#미술관#수도권#아이와함께#연인과함께
대림미술관,종로구,2.0,#관광지#나들이#나홀로여행#대림미술관#문화시설#미술관#연인과함께
축구전시관,종로구,2.0,#관광지#문화시설#박물관#사계절#수도권#실내여행지#아이와함께
마로니에극장,종로구,2.0,#관광지#마로니에극장#문화시설#소극장#수도권#연극
세종대학교박물관,광진구,2.0,#관광지#문화시설
한국예절문화원,마포구,2.0,#관광지#문화시설
몽골 울란바타르 문화진흥원,광진구,2.0,#관광지#문화시설
갤러리 마노,강남구,2.0,#관광지#문화시설
대학로 두레홀 4관,종로구,2.0,#관광지#문화시설
동덕아트갤러리,종로구,2.0,#관광지#문화시설
갤러리 서림,강남구,2.0,#관광지#문화시설
갤러리 한,종로구,2.0,#관광지#문화시설
세계장신구박물관,종로구,2.0,#관광지#문화시설
부엉이박물관,종로구,2.0,#관광지#문화시설
통인가게(통인화랑),종로구,2.0,#관광지#문화시설
하나로갤러리,종로구,2.0,#관광지#문화시설
갤러리 나우,종로구,2.0,#관광지#문화시설
이한열박물관,마포구,2.0,#관광지#문화시설
갤러리 아트사이드,종로구,2.0,#관광지#문화시설
인사미술공간,종로구,2.0,#관광지#문화시설
국가정보원 안보전시관,서초구,2.0,#관광지#문화시설
신한갤러리(광화문),중구,2.0,#관광지#문화시설
청작화랑,강남구,2.0,#관광지#문화시설
모인화랑,종로구,2.0,#관광지#문화시설
UM갤러리,강남구,2.0,#관광지#문화시설
초전섬유ㆍ퀼트박물관,중구,2.0,#관광지#문화시설
창희보석예술관,강남구,2.0,#관광지#문화시설
종로문화원,종로구,2.0,#관광지#문화시설#문화원#수도권#종로문화원
유관순기념관(서울),중구,2.0,#3·1운동_100주년_여행지추천#가족과함께#관광지#기념관#문화시설
성곡미술관,종로구,2.0,#관광지#도심여행#문화시설#미술관#사계절#성곡미술관#실내여행지
어반아트,강남구,2.0,#갤러리#관광지#문화시설#미술관#수도권#어반아트
재활용창작품상설전시관,양천구,2.0,#관광지#문화시설#수도권#재활용#재활용관광지#재활용창작품상설전시관
상원미술관,종로구,2.0,#관광지#도심여행#문화시설#사계절#상원미술관#실내여행지#아이와함께
박여숙화랑,강남구,2.0,#관광지#문화공간#문화시설#문화예술공간#미술관#미술인#복합문화공간
갤러리조선,종로구,2.0,#갤러리#공연/전시#관광지#문화시설#미술가#복합문화공간#열린문화공간
아름다운 차박물관,종로구,2.0,#갤러리#관광지#도자기#문화시설#문화예술공간#열린문화공간#전통차
김현주 갤러리,종로구,2.0,#관광지#문화공간#문화시설#미술관#미술인#복합문화공간#열린문화공간
유 아트 스페이스,강남구,2.0,#관광지#문화공간#문화시설#미술품#상설전시#열린문화공간#전시작품
백해영갤러리,용산구,2.0,#갤러리#관광지#근대문화예술#문화시설#문화예술#문화예술#문화예술공간
아트파크,종로구,2.0,#갤러리#공연/전시#관광지#문화시설#미술관#복합문화공간#열린문화공간
키미아트,종로구,2.0,#가족과함께#관광지#데이트#문화공간#문화시설#미술인#복합문화공간
진화랑,종로구,2.0,#관광지#문화공간#문화시설#복합문화공간#열린문화공간#예술품#전시
갤러리 원,강남구,2.0,#갤러리#관광지#문화공간#문화시설#복합문화공간#열린문화공간#전시
소극장 산울림,마포구,2.0,#공연#관광지#데이트#문화시설#문화예술#소극장#연극#연극단#연인과함께
갤러리 빔,종로구,2.0,#갤러리#관광지#문화공간#문화시설#미술관#복합문화공간#열린문화공간
연우소극장,종로구,2.0,#관광지#문화시설
갤러리에이엠,종로구,2.0,#갤러리#관광지#근대미술#근대미술관#문화공간#문화시설#문화예술
갤러리 뤼미에르,종로구,2.0,#관광지#문화공간#문화시설#문화예술#복합문화공간#열린문화공간
김종영미술관,종로구,2.0,#관광지#문화공간#문화시설#문화예술#미술관#복합문화공간#열린문화공간
갤러리 아트링크,종로구,2.0,#관광지#데이트#문화공간#문화시설#문화예술#복합문화공간#열린문화공간
사루비아다방,종로구,2.0,#공연#관광지#문화공간#문화시설#문화예술#복합문화공간#열린문화공간
몽인아트스페이스,중구,2.0,#관광지#문화공간#문화시설#문화예술#문화예술창작공간#복합문화공간
한벽원미술관,종로구,2.0,#관광지#문화공간#문화시설#문화예술#미술관#복합문화공간#소장품
갤러리 룩스,종로구,2.0,#관광지#문화공간#문화시설#문화예술#미술품#복합문화공간#열린문화공간
갤러리 스클로,중구,2.0,#관광지#문화공간#문화시설#문화예술#복합문화공간#소장품#소장품
알파갤러리,중구,2.0,#고미술품#관광지#문화공간#문화시설#문화예술#미술품#복합문화공간
평강성서유물 박물관,구로구,2.0,#가족과함께#가족체험#관광지#문화시설#박물관#아이와함께#역사
하나아트갤러리,종로구,2.0,#갤러리#관광지#문화공간#문화시설#문화예술#복합문화공간#열린문화공간
분재박물관,서초구,2.0,#관광지#문화시설#미세먼지_피하는_실내여행#분재#소나무#숲속#식물박물관
대안공간 루프,마포구,2.0,#공연#공연/전시#관광지#대안공간루프#문화시설#문화예술공간#복합문화공간
고려대학교 아이스링크,성북구,3.0,#고려대학교아이스링크#레포츠#실내스케이트장
고덕사회체육센터(실내수영장),강동구,3.0,#건강#고덕사회체육센터#레포츠#수도권#운동
[북악하늘길 형제봉오름길] 하늘마루~형제봉,성북구,3.0,#레포츠#북악하늘길#성북구#트레킹
[북악하늘길 스카이웨이] 하늘한마당~하늘마루,성북구,3.0,#레포츠#북악하늘길#성북구#트레킹
창동문화체육센터,도봉구,3.0,#교육프로그램#도봉구#레포츠#문화체육시설
강동청소년회관,강동구,3.0,#강동청소년회관#레포츠#문화시설#수도권
경의선숲길(연트럴파크),마포구,3.0,#데이트명소#도심산책#레포츠#마포구#산책코스#주말여행
양천구 둘레길(도심형),양천구,3.0,#도심공원#도심여행#둘레길#레포츠#산책코스#양천구#휴식공간#휴식하기좋은곳
양천구 둘레길(하천형),양천구,3.0,#둘레길#레포츠#산책하기좋은곳#서울산책#아이와함께#양천구#휴식하기좋은곳
양천구 둘레길(산림형),양천구,3.0,#남녀노소#둘레길#레포츠#산책하기좋은곳#서울산책#양천구#힐링산책
골든블루마리나,서초구,3.0,#골든블루마리나#레포츠#세빛섬#요트체험
올림픽공원 스케이트장,송파구,3.0,#가족과함께#레포츠#스케이트장#연인과함께#올림픽공원#이색체험
서울광장 스케이트장,중구,3.0,#겨울스포츠#레포츠#복합레저스포츠#생활스포츠#서울광장#서울광장스케이트장
올림픽공원 경기장,송파구,3.0,#가족과함께#데이트코스#레포츠#송파구#올림픽공원
뚝섬한강공원,광진구,3.0,#가족과함께#데이트코스#뚝섬한강공원#레포츠#연인과함께
종로구시설관리공단 종로구민회관(실내),종로구,3.0,#구민회관#레포츠#복합문화센터#실내운동#종로구
망원한강공원,마포구,3.0,#레포츠#마포구#망원한강공원#수상스키#수영장#윈드서핑
강동그린웨이 가족캠핑장,강동구,3.0,#가족여행#강동구#레포츠#자연환경#주말여행#캠핑장#힐링여행
문래청소년수련관 수영장(실내),영등포구,3.0,#레포츠#수영장#영등포구#청소년수련관
정립회관 수영센터(실내),광진구,3.0,#광진구#레포츠#수영장#스포츠센터
클라이밍클럽 더탑,송파구,3.0,#레포츠#수도권#클라이밍#클라이밍클럽더탑
서초YMCA 수영장(실내),서초구,3.0,#레포츠
날개클럽,마포구,3.0,#레포츠
그랜드 워커힐 리버파크(야외수영장),광진구,3.0,#레포츠#수영장#실외#연인과함께#워커힐
어린이회관 수영장(실외),광진구,3.0,#레포츠
가디언 클럽바다,강동구,3.0,#레포츠
YMCA 송파 수영장(실내),송파구,3.0,#레포츠
산호수중,동대문구,3.0,#레포츠
해밀톤호텔 수영장(실외),용산구,3.0,#레포츠
서대문문화체육회관 실내수영장,서대문구,3.0,#레포츠
대신샹제리제 휘트니스클럽(실내수영장),강남구,3.0,#레포츠
반트(실내수영장),강남구,3.0,#레포츠
롯데호텔 실내수영장,중구,3.0,#레포츠
용산초등학교 실내수영장,용산구,3.0,#레포츠
역삼청소년수련관(실내수영장),강남구,3.0,#레포츠
서울마리나 요트&클럽,영등포구,3.0,#가족과함께#남녀노소#레포츠#연인과함께#요트체험#이색체험#친구와함께
리버시티,강남구,3.0,#레저스포츠#레포츠#수상스포츠#여름피서지#익스트림스포츠#친구와함께
송강카누학교 서울분교,광진구,3.0,#레포츠#연인과함께#이색체험#체험프로그램#친구와함께#카누체험
장충체육관,중구,3.0,#가족과함께#남녀노소#레포츠#복합문화공간#스포츠센터#실내경기장
서울종합운동장(잠실종합운동장),송파구,3.0,#관광명소#남녀노소#레포츠#서울올림픽#서울종합운동장#실내경기장
한강시민공원 뚝섬수영장(실외),광진구,3.0,#가족과함께#남녀노소#뚝섬#레포츠#물놀이장#수영장#아이가_좋아하는_여행
한강시민공원 광나루수영장(실외),강동구,3.0,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원
한강시민공원 여의도수영장(실외),영등포구,3.0,#가족과함께#남녀노소#레포츠#아이와함께#여름피서지#여의도#친구와함께
한강시민공원 잠실수영장(실외),송파구,3.0,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원
한강시민공원 잠원수영장(실외),서초구,3.0,#레포츠#아이와함께#여름피서지#잠원수영장#친구와함께#한강시민공원
"목동운동장(목동아이스링크,사격장)",양천구,3.0,#남녀노소#레포츠#사격장#스케이트장#실내운동#실내체육관
한강시민공원 난지캠핑장,마포구,3.0,#레포츠#마포구#캠핑장#한강시민공원
서울월드컵경기장,마포구,3.0,#레포츠#마포구#실내경기장#월드컵경기장
문래청소년수련관,영등포구,3.0,#레포츠#복합문화시설#영등포구#청소년수련원
목동청소년수련관,양천구,3.0,#교육프로그램#레포츠#양천구#청소년수련원
서울여성플라자,동작구,3.0,#교육프로그램#동작구#레포츠#여성복합문화공간
올림픽유스호스텔,송파구,3.0,#레포츠#송파구#올림픽유스호스텔#청소년수련원
서울특별시립 보라매청소년수련관,동작구,3.0,#교육프로그램#동작구#레포츠#보라매청소년수련관#청소년수련원
서울특별시립수서청소년수련관,강남구,3.0,#강남구#레포츠#수서청소년수련관#청소년수련원
서울청소년수련관,중구,3.0,#교육프로그램#레포츠#서울중구#청소년수련원
강남청소년수련관,강남구,3.0,#강남구#강남청소년수련관#레포츠#청소년수련원
세븐럭카지노(강북힐튼점),중구,3.0,#레포츠#서울중구#세븐럭카지노#이색체험
